,County,Date,Index
6684,Del Norte,5/18/2020,125.7
6685,El Dorado,5/18/2020,81.21
6686,Fresno,5/18/2020,102.17
6687,Glenn,5/18/2020,108.02
6688,Humboldt,5/18/2020,115.25
6689,Imperial,5/18/2020,95.56
6690,Inyo,5/18/2020,74.7
6691,Kern,5/18/2020,117.64
6692,Kings,5/18/2020,114.88
6693,Lake,5/18/2020,103.18
6694,Lassen,5/18/2020,153.88
6695,Los Angeles,5/18/2020,67.71
6696,Madera,5/18/2020,103.71
6697,Marin,5/18/2020,68.12
6698,Mariposa,5/18/2020,48.12
6699,Mendocino,5/18/2020,94.78
6700,Merced,5/18/2020,108.09
6701,Mono,5/18/2020,54.92
6702,Monterey,5/18/2020,89.42
6703,Napa,5/18/2020,70.63
6704,Nevada,5/18/2020,82.5
6705,Orange,5/18/2020,71.39
6706,Placer,5/18/2020,89.23
6707,Riverside,5/18/2020,88.46
6708,Sacramento,5/18/2020,84.44
6709,San Benito,5/18/2020,98.5
6710,San Bernardino,5/18/2020,88.97
6711,San Diego,5/18/2020,76.85
6712,San Francisco,5/18/2020,48.64
6713,San Joaquin,5/18/2020,101.91
6714,San Luis Obispo,5/18/2020,105.78
6715,San Mateo,5/18/2020,55.18
6716,Santa Barbara,5/18/2020,91.33
6717,Santa Clara,5/18/2020,61.2
6718,Santa Cruz,5/18/2020,70.21
6719,Shasta,5/18/2020,116.49
6720,Siskiyou,5/18/2020,156.98
6721,Solano,5/18/2020,88.68
6722,Sonoma,5/18/2020,78.76
6723,Stanislaus,5/18/2020,99.59
6724,Sutter,5/18/2020,112.19
6725,Tehama,5/18/2020,130.11
6726,Tulare,5/18/2020,114.68
6727,Tuolumne,5/18/2020,104.47
6728,Ventura,5/18/2020,88.16
6729,Yolo,5/18/2020,76.38
6730,Yuba,5/18/2020,106.65
6731,Alameda,5/19/2020,72.14
6732,Amador,5/19/2020,111.25
6733,Butte,5/19/2020,121.29
6734,Calaveras,5/19/2020,116.95
6735,Colusa,5/19/2020,111.53
6736,Contra Costa,5/19/2020,86.62
6737,Del Norte,5/19/2020,124.96
6738,El Dorado,5/19/2020,92.11
6739,Fresno,5/19/2020,108.79
6740,Glenn,5/19/2020,128.36
6741,Humboldt,5/19/2020,119.15
6742,Imperial,5/19/2020,98.35
6743,Inyo,5/19/2020,67.83
6744,Kern,5/19/2020,119.49
6745,Kings,5/19/2020,116.62
6746,Lake,5/19/2020,118.96
6747,Lassen,5/19/2020,166.93
6748,Los Angeles,5/19/2020,74.04
6749,Madera,5/19/2020,103.9
6750,Marin,5/19/2020,75.52
6751,Mariposa,5/19/2020,53.28
6752,Mendocino,5/19/2020,102.29
6753,Merced,5/19/2020,110.94
6754,Mono,5/19/2020,54.16
6755,Monterey,5/19/2020,92.91
6756,Napa,5/19/2020,78.07
6757,Nevada,5/19/2020,91.21
6758,Orange,5/19/2020,77.5
6759,Placer,5/19/2020,100.48
6760,Riverside,5/19/2020,91.91
6761,Sacramento,5/19/2020,91.34
6762,San Benito,5/19/2020,103.9
6763,San Bernardino,5/19/2020,93.06
6764,San Diego,5/19/2020,80.07
6765,San Francisco,5/19/2020,51.54
6766,San Joaquin,5/19/2020,108.64
6767,San Luis Obispo,5/19/2020,105.76
6768,San Mateo,5/19/2020,60.27
6769,Santa Barbara,5/19/2020,94.09
6770,Santa Clara,5/19/2020,64.61
6771,Santa Cruz,5/19/2020,75.03
6772,Shasta,5/19/2020,128.11
6773,Siskiyou,5/19/2020,164.0
6774,Solano,5/19/2020,92.52
6775,Sonoma,5/19/2020,86.51
6776,Stanislaus,5/19/2020,104.96
6777,Sutter,5/19/2020,117.11
6778,Tehama,5/19/2020,136.31
6779,Tulare,5/19/2020,121.84
6780,Tuolumne,5/19/2020,114.3
6781,Ventura,5/19/2020,95.56
6782,Yolo,5/19/2020,81.9
6783,Yuba,5/19/2020,114.44
6784,Alameda,5/20/2020,75.12
6785,Amador,5/20/2020,115.61
6786,Butte,5/20/2020,123.52
6787,Calaveras,5/20/2020,129.37
6788,Colusa,5/20/2020,117.2
6789,Contra Costa,5/20/2020,86.65
6790,Del Norte,5/20/2020,145.51
6791,El Dorado,5/20/2020,96.22
6792,Fresno,5/20/2020,110.86
6793,Glenn,5/20/2020,126.02
6794,Humboldt,5/20/2020,122.32
6795,Imperial,5/20/2020,97.73
6796,Inyo,5/20/2020,74.72
6797,Kern,5/20/2020,126.07
6798,Kings,5/20/2020,123.19
6799,Lake,5/20/2020,123.15
6800,Lassen,5/20/2020,165.57
6801,Los Angeles,5/20/2020,75.83
6802,Madera,5/20/2020,113.39
6803,Marin,5/20/2020,77.63
6804,Mariposa,5/20/2020,56.42
6805,Mendocino,5/20/2020,110.46
6806,Merced,5/20/2020,117.26
6807,Mono,5/20/2020,65.84
6808,Monterey,5/20/2020,94.9
6809,Napa,5/20/2020,83.13
6810,Nevada,5/20/2020,103.81
6811,Orange,5/20/2020,82.18
6812,Placer,5/20/2020,104.82
6813,Riverside,5/20/2020,94.28
6814,Sacramento,5/20/2020,95.55
6815,San Benito,5/20/2020,101.7
6816,San Bernardino,5/20/2020,98.44
6817,San Diego,5/20/2020,81.48
6818,San Francisco,5/20/2020,55.36
6819,San Joaquin,5/20/2020,111.12
6820,San Luis Obispo,5/20/2020,112.03
6821,San Mateo,5/20/2020,63.15
6822,Santa Barbara,5/20/2020,96.4
6823,Santa Clara,5/20/2020,67.17
6824,Santa Cruz,5/20/2020,76.65
6825,Shasta,5/20/2020,131.83
6826,Siskiyou,5/20/2020,182.73
6827,Solano,5/20/2020,97.7
6828,Sonoma,5/20/2020,88.45
6829,Stanislaus,5/20/2020,108.26
6830,Sutter,5/20/2020,128.84
6831,Tehama,5/20/2020,146.08
6832,Tulare,5/20/2020,124.67
6833,Tuolumne,5/20/2020,132.86
6834,Ventura,5/20/2020,99.28
6835,Yolo,5/20/2020,87.89
6836,Yuba,5/20/2020,123.97
6837,Alameda,5/21/2020,77.8
6838,Amador,5/21/2020,132.38
6839,Butte,5/21/2020,132.58
6840,Calaveras,5/21/2020,130.66
6841,Colusa,5/21/2020,150.83
6842,Contra Costa,5/21/2020,90.74
6843,Del Norte,5/21/2020,138.81
6844,El Dorado,5/21/2020,107.19
6845,Fresno,5/21/2020,116.83
6846,Glenn,5/21/2020,154.29
6847,Humboldt,5/21/2020,128.03
6848,Imperial,5/21/2020,115.54
6849,Inyo,5/21/2020,90.55
6850,Kern,5/21/2020,133.4
6851,Kings,5/21/2020,133.89
6852,Lake,5/21/2020,126.54
6853,Lassen,5/21/2020,208.98
6854,Los Angeles,5/21/2020,78.73
6855,Madera,5/21/2020,121.38
6856,Marin,5/21/2020,80.83
6857,Mariposa,5/21/2020,54.05
6858,Mendocino,5/21/2020,114.27
6859,Merced,5/21/2020,125.74
6860,Mono,5/21/2020,84.36
6861,Monterey,5/21/2020,102.95
6862,Napa,5/21/2020,87.6
6863,Nevada,5/21/2020,122.28
6864,Orange,5/21/2020,84.93
6865,Placer,5/21/2020,112.3
6866,Riverside,5/21/2020,99.71
6867,Sacramento,5/21/2020,98.67
6868,San Benito,5/21/2020,108.67
6869,San Bernardino,5/21/2020,104.17
6870,San Diego,5/21/2020,85.78
6871,San Francisco,5/21/2020,56.88
6872,San Joaquin,5/21/2020,117.4
6873,San Luis Obispo,5/21/2020,122.75
6874,San Mateo,5/21/2020,66.54
6875,Santa Barbara,5/21/2020,103.22
6876,Santa Clara,5/21/2020,70.87
6877,Santa Cruz,5/21/2020,80.67
6878,Shasta,5/21/2020,146.05
6879,Siskiyou,5/21/2020,208.84
6880,Solano,5/21/2020,103.16
6881,Sonoma,5/21/2020,94.63
6882,Stanislaus,5/21/2020,115.0
6883,Sutter,5/21/2020,130.56
6884,Tehama,5/21/2020,165.55
6885,Tulare,5/21/2020,127.41
6886,Tuolumne,5/21/2020,141.67
6887,Ventura,5/21/2020,103.72
6888,Yolo,5/21/2020,92.86
6889,Yuba,5/21/2020,144.79
6890,Alameda,5/22/2020,89.19
6891,Amador,5/22/2020,153.48
6892,Butte,5/22/2020,148.42
6893,Calaveras,5/22/2020,156.2
6894,Colusa,5/22/2020,200.68
6895,Contra Costa,5/22/2020,106.05
6896,Del Norte,5/22/2020,174.15
6897,El Dorado,5/22/2020,126.61
6898,Fresno,5/22/2020,133.32
6899,Glenn,5/22/2020,203.56
6900,Humboldt,5/22/2020,141.96
6901,Imperial,5/22/2020,153.34
6902,Inyo,5/22/2020,139.74
6903,Kern,5/22/2020,162.39
6904,Kings,5/22/2020,159.12
6905,Lake,5/22/2020,160.73
6906,Lassen,5/22/2020,260.94
6907,Los Angeles,5/22/2020,90.61
6908,Madera,5/22/2020,146.0
6909,Marin,5/22/2020,94.29
6910,Mariposa,5/22/2020,64.94
6911,Mendocino,5/22/2020,133.16
6912,Merced,5/22/2020,153.96
6913,Mono,5/22/2020,110.68
6914,Monterey,5/22/2020,144.69
6915,Napa,5/22/2020,104.22
6916,Nevada,5/22/2020,136.52
6917,Orange,5/22/2020,97.81
6918,Placer,5/22/2020,132.41
6919,Riverside,5/22/2020,118.89
6920,Sacramento,5/22/2020,111.63
6921,San Benito,5/22/2020,139.43
6922,San Bernardino,5/22/2020,127.88
6923,San Diego,5/22/2020,99.86
6924,San Francisco,5/22/2020,66.69
6925,San Joaquin,5/22/2020,134.16
6926,San Luis Obispo,5/22/2020,154.44
6927,San Mateo,5/22/2020,76.94
6928,Santa Barbara,5/22/2020,124.89
6929,Santa Clara,5/22/2020,82.52
6930,Santa Cruz,5/22/2020,95.79
6931,Shasta,5/22/2020,171.89
6932,Siskiyou,5/22/2020,276.03
6933,Solano,5/22/2020,121.19
6934,Sonoma,5/22/2020,106.99
6935,Stanislaus,5/22/2020,132.76
6936,Sutter,5/22/2020,148.72
6937,Tehama,5/22/2020,217.32
6938,Tulare,5/22/2020,150.57
6939,Tuolumne,5/22/2020,167.83
6940,Ventura,5/22/2020,120.05
6941,Yolo,5/22/2020,107.31
6942,Yuba,5/22/2020,172.41
6943,Alameda,5/23/2020,81.09
6944,Amador,5/23/2020,171.61
6945,Butte,5/23/2020,134.36
6946,Calaveras,5/23/2020,175.92
6947,Colusa,5/23/2020,175.99
6948,Contra Costa,5/23/2020,100.41
6949,Del Norte,5/23/2020,234.9
6950,El Dorado,5/23/2020,129.52
6951,Fresno,5/23/2020,119.34
6952,Glenn,5/23/2020,179.66
6953,Humboldt,5/23/2020,149.31
6954,Imperial,5/23/2020,135.45
6955,Inyo,5/23/2020,150.19
6956,Kern,5/23/2020,149.24
6957,Kings,5/23/2020,148.42
6958,Lake,5/23/2020,150.68
6959,Lassen,5/23/2020,223.16
6960,Los Angeles,5/23/2020,83.42
6961,Madera,5/23/2020,149.67
6962,Marin,5/23/2020,94.51
6963,Mariposa,5/23/2020,73.19
6964,Mendocino,5/23/2020,131.11
6965,Merced,5/23/2020,144.0
6966,Mono,5/23/2020,142.4
6967,Monterey,5/23/2020,136.66
6968,Napa,5/23/2020,97.42
6969,Nevada,5/23/2020,133.46
6970,Orange,5/23/2020,90.48
6971,Placer,5/23/2020,124.57
6972,Riverside,5/23/2020,110.13
6973,Sacramento,5/23/2020,103.75
6974,San Benito,5/23/2020,140.74
6975,San Bernardino,5/23/2020,115.62
6976,San Diego,5/23/2020,94.54
6977,San Francisco,5/23/2020,66.44
6978,San Joaquin,5/23/2020,122.36
6979,San Luis Obispo,5/23/2020,183.75
6980,San Mateo,5/23/2020,72.69
6981,Santa Barbara,5/23/2020,133.43
6982,Santa Clara,5/23/2020,74.84
6983,Santa Cruz,5/23/2020,110.46
6984,Shasta,5/23/2020,163.54
6985,Siskiyou,5/23/2020,285.48
6986,Solano,5/23/2020,114.95
6987,Sonoma,5/23/2020,95.88
6988,Stanislaus,5/23/2020,119.61
6989,Sutter,5/23/2020,138.89
6990,Tehama,5/23/2020,185.47
6991,Tulare,5/23/2020,134.79
6992,Tuolumne,5/23/2020,185.13
6993,Ventura,5/23/2020,122.66
6994,Yolo,5/23/2020,96.11
6995,Yuba,5/23/2020,180.26
6996,Alameda,5/24/2020,69.53
6997,Amador,5/24/2020,158.12
6998,Butte,5/24/2020,112.07
6999,Calaveras,5/24/2020,197.84
7000,Colusa,5/24/2020,157.29
7001,Contra Costa,5/24/2020,87.26
7002,Del Norte,5/24/2020,249.93
7003,El Dorado,5/24/2020,122.17
7004,Fresno,5/24/2020,97.39
7005,Glenn,5/24/2020,140.0
7006,Humboldt,5/24/2020,133.0
7007,Imperial,5/24/2020,106.04
7008,Inyo,5/24/2020,130.57
7009,Kern,5/24/2020,125.84
7010,Kings,5/24/2020,125.74
7011,Lake,5/24/2020,162.4
7012,Lassen,5/24/2020,201.28
7013,Los Angeles,5/24/2020,71.81
7014,Madera,5/24/2020,131.39
7015,Marin,5/24/2020,88.27
7016,Mariposa,5/24/2020,72.23
7017,Mendocino,5/24/2020,133.2
7018,Merced,5/24/2020,125.64
7019,Mono,5/24/2020,132.66
7020,Monterey,5/24/2020,133.65
7021,Napa,5/24/2020,92.02
7022,Nevada,5/24/2020,123.71
7023,Orange,5/24/2020,78.91
7024,Placer,5/24/2020,108.16
7025,Riverside,5/24/2020,93.25
7026,Sacramento,5/24/2020,87.6
7027,San Benito,5/24/2020,125.13
7028,San Bernardino,5/24/2020,98.82
7029,San Diego,5/24/2020,82.08
7030,San Francisco,5/24/2020,63.17
7031,San Joaquin,5/24/2020,105.9
7032,San Luis Obispo,5/24/2020,186.6
7033,San Mateo,5/24/2020,66.56
7034,Santa Barbara,5/24/2020,130.28
7035,Santa Clara,5/24/2020,64.45
7036,Santa Cruz,5/24/2020,114.02
7037,Shasta,5/24/2020,136.78
7038,Siskiyou,5/24/2020,262.31
7039,Solano,5/24/2020,99.07
7040,Sonoma,5/24/2020,83.6
7041,Stanislaus,5/24/2020,99.34
7042,Sutter,5/24/2020,113.54
7043,Tehama,5/24/2020,154.73
7044,Tulare,5/24/2020,111.9
7045,Tuolumne,5/24/2020,181.05
7046,Ventura,5/24/2020,111.77
7047,Yolo,5/24/2020,83.58
7048,Yuba,5/24/2020,160.32
7049,Alameda,5/25/2020,67.16
7050,Amador,5/25/2020,148.36
7051,Butte,5/25/2020,113.21
7052,Calaveras,5/25/2020,183.05
7053,Colusa,5/25/2020,181.9
7054,Contra Costa,5/25/2020,81.19
7055,Del Norte,5/25/2020,212.08
7056,El Dorado,5/25/2020,118.18
7057,Fresno,5/25/2020,99.36
7058,Glenn,5/25/2020,170.38
7059,Humboldt,5/25/2020,125.23
7060,Imperial,5/25/2020,126.95
7061,Inyo,5/25/2020,141.99
7062,Kern,5/25/2020,125.95
7063,Kings,5/25/2020,133.77
7064,Lake,5/25/2020,153.41
7065,Lassen,5/25/2020,234.0
7066,Los Angeles,5/25/2020,67.78
7067,Madera,5/25/2020,127.23
7068,Marin,5/25/2020,85.0
7069,Mariposa,5/25/2020,79.2
7070,Mendocino,5/25/2020,124.02
7071,Merced,5/25/2020,125.01
7072,Mono,5/25/2020,132.34
7073,Monterey,5/25/2020,127.1
7074,Napa,5/25/2020,86.75
7075,Nevada,5/25/2020,127.89
7076,Orange,5/25/2020,75.04
7077,Placer,5/25/2020,106.2
7078,Riverside,5/25/2020,90.37
7079,Sacramento,5/25/2020,86.06
7080,San Benito,5/25/2020,112.44
7081,San Bernardino,5/25/2020,96.54
7082,San Diego,5/25/2020,78.28
7083,San Francisco,5/25/2020,62.76
7084,San Joaquin,5/25/2020,103.71
7085,San Luis Obispo,5/25/2020,157.82
7086,San Mateo,5/25/2020,67.62
7087,Santa Barbara,5/25/2020,118.41
7088,Santa Clara,5/25/2020,61.81
7089,Santa Cruz,5/25/2020,110.69
7090,Shasta,5/25/2020,143.7
7091,Siskiyou,5/25/2020,283.87
7092,Solano,5/25/2020,98.34
7093,Sonoma,5/25/2020,85.12
7094,Stanislaus,5/25/2020,99.57
7095,Sutter,5/25/2020,108.04
7096,Tehama,5/25/2020,180.04
7097,Tulare,5/25/2020,111.62
7098,Tuolumne,5/25/2020,168.43
7099,Ventura,5/25/2020,102.02
7100,Yolo,5/25/2020,83.5
7101,Yuba,5/25/2020,151.55
7102,Alameda,5/26/2020,80.18
7103,Amador,5/26/2020,129.73
7104,Butte,5/26/2020,132.37
7105,Calaveras,5/26/2020,143.94
7106,Colusa,5/26/2020,132.46
7107,Contra Costa,5/26/2020,94.06
7108,Del Norte,5/26/2020,152.5
7109,El Dorado,5/26/2020,111.08
7110,Fresno,5/26/2020,117.06
7111,Glenn,5/26/2020,139.51
7112,Humboldt,5/26/2020,128.38
7113,Imperial,5/26/2020,106.85
7114,Inyo,5/26/2020,86.7
7115,Kern,5/26/2020,138.25
7116,Kings,5/26/2020,124.84
7117,Lake,5/26/2020,138.98
7118,Lassen,5/26/2020,189.24
7119,Los Angeles,5/26/2020,78.21
7120,Madera,5/26/2020,120.38
7121,Marin,5/26/2020,86.81
7122,Mariposa,5/26/2020,64.54
7123,Mendocino,5/26/2020,120.7
7124,Merced,5/26/2020,126.13
7125,Mono,5/26/2020,87.94
7126,Monterey,5/26/2020,113.42
7127,Napa,5/26/2020,91.34
7128,Nevada,5/26/2020,124.43
7129,Orange,5/26/2020,86.41
7130,Placer,5/26/2020,115.58
7131,Riverside,5/26/2020,99.38
7132,Sacramento,5/26/2020,98.8
7133,San Benito,5/26/2020,115.98
7134,San Bernardino,5/26/2020,103.99
7135,San Diego,5/26/2020,86.62
7136,San Francisco,5/26/2020,60.01
7137,San Joaquin,5/26/2020,118.2
7138,San Luis Obispo,5/26/2020,130.76
7139,San Mateo,5/26/2020,69.88
7140,Santa Barbara,5/26/2020,105.55
7141,Santa Clara,5/26/2020,71.45
7142,Santa Cruz,5/26/2020,97.39
7143,Shasta,5/26/2020,144.09
7144,Siskiyou,5/26/2020,201.0
7145,Solano,5/26/2020,101.93
7146,Sonoma,5/26/2020,95.99
7147,Stanislaus,5/26/2020,114.69
7148,Sutter,5/26/2020,132.59
7149,Tehama,5/26/2020,151.33
7150,Tulare,5/26/2020,130.81
7151,Tuolumne,5/26/2020,138.86
7152,Ventura,5/26/2020,104.25
7153,Yolo,5/26/2020,89.89
7154,Yuba,5/26/2020,143.26
7155,Alameda,5/27/2020,80.96
7156,Amador,5/27/2020,120.37
7157,Butte,5/27/2020,136.31
7158,Calaveras,5/27/2020,145.78
7159,Colusa,5/27/2020,126.98
7160,Contra Costa,5/27/2020,95.01
7161,Del Norte,5/27/2020,167.16
7162,El Dorado,5/27/2020,115.43
7163,Fresno,5/27/2020,119.6
7164,Glenn,5/27/2020,125.07
7165,Humboldt,5/27/2020,131.23
7166,Imperial,5/27/2020,104.94
7167,Inyo,5/27/2020,85.38
7168,Kern,5/27/2020,130.74
7169,Kings,5/27/2020,128.16
7170,Lake,5/27/2020,133.65
7171,Lassen,5/27/2020,187.1
7172,Los Angeles,5/27/2020,80.33
7173,Madera,5/27/2020,123.91
7174,Marin,5/27/2020,89.68
7175,Mariposa,5/27/2020,60.18
7176,Mendocino,5/27/2020,121.09
7177,Merced,5/27/2020,120.78
7178,Mono,5/27/2020,87.15
7179,Monterey,5/27/2020,114.29
7180,Napa,5/27/2020,89.27
7181,Nevada,5/27/2020,130.83
7182,Orange,5/27/2020,88.96
7183,Placer,5/27/2020,119.78
7184,Riverside,5/27/2020,102.44
7185,Sacramento,5/27/2020,100.2
7186,San Benito,5/27/2020,123.11
7187,San Bernardino,5/27/2020,105.8
7188,San Diego,5/27/2020,88.34
7189,San Francisco,5/27/2020,61.51
7190,San Joaquin,5/27/2020,119.41
7191,San Luis Obispo,5/27/2020,134.65
7192,San Mateo,5/27/2020,70.13
7193,Santa Barbara,5/27/2020,108.34
7194,Santa Clara,5/27/2020,73.28
7195,Santa Cruz,5/27/2020,99.39
7196,Shasta,5/27/2020,140.68
7197,Siskiyou,5/27/2020,209.2
7198,Solano,5/27/2020,104.03
7199,Sonoma,5/27/2020,95.5
7200,Stanislaus,5/27/2020,116.6
7201,Sutter,5/27/2020,130.06
7202,Tehama,5/27/2020,144.24
7203,Tulare,5/27/2020,130.4
7204,Tuolumne,5/27/2020,132.64
7205,Ventura,5/27/2020,106.61
7206,Yolo,5/27/2020,90.89
7207,Yuba,5/27/2020,144.15
7208,Alameda,5/28/2020,81.83
7209,Amador,5/28/2020,131.16
7210,Butte,5/28/2020,137.67
7211,Calaveras,5/28/2020,146.21
7212,Colusa,5/28/2020,136.03
7213,Contra Costa,5/28/2020,96.52
7214,Del Norte,5/28/2020,166.79
7215,El Dorado,5/28/2020,119.72
7216,Fresno,5/28/2020,121.09
7217,Glenn,5/28/2020,145.56
7218,Humboldt,5/28/2020,130.76
7219,Imperial,5/28/2020,111.03
7220,Inyo,5/28/2020,87.02
7221,Kern,5/28/2020,135.0
7222,Kings,5/28/2020,133.93
7223,Lake,5/28/2020,142.06
7224,Lassen,5/28/2020,185.82
7225,Los Angeles,5/28/2020,81.78
7226,Madera,5/28/2020,127.22
7227,Marin,5/28/2020,88.62
7228,Mariposa,5/28/2020,63.39
7229,Mendocino,5/28/2020,121.35
7230,Merced,5/28/2020,126.44
7231,Mono,5/28/2020,93.01
7232,Monterey,5/28/2020,115.3
7233,Napa,5/28/2020,94.3
7234,Nevada,5/28/2020,131.89
7235,Orange,5/28/2020,89.92
7236,Placer,5/28/2020,120.87
7237,Riverside,5/28/2020,104.07
7238,Sacramento,5/28/2020,103.26
7239,San Benito,5/28/2020,129.15
7240,San Bernardino,5/28/2020,107.95
7241,San Diego,5/28/2020,90.15
7242,San Francisco,5/28/2020,62.32
7243,San Joaquin,5/28/2020,124.95
7244,San Luis Obispo,5/28/2020,136.75
7245,San Mateo,5/28/2020,70.42
7246,Santa Barbara,5/28/2020,110.46
7247,Santa Clara,5/28/2020,73.8
7248,Santa Cruz,5/28/2020,94.27
7249,Shasta,5/28/2020,147.57
7250,Siskiyou,5/28/2020,218.68
7251,Solano,5/28/2020,108.28
7252,Sonoma,5/28/2020,98.08
7253,Stanislaus,5/28/2020,118.94
7254,Sutter,5/28/2020,130.64
7255,Tehama,5/28/2020,165.55
7256,Tulare,5/28/2020,131.32
7257,Tuolumne,5/28/2020,140.42
7258,Ventura,5/28/2020,109.75
7259,Yolo,5/28/2020,93.61
7260,Yuba,5/28/2020,143.78
7261,Alameda,5/29/2020,95.21
7262,Amador,5/29/2020,143.49
7263,Butte,5/29/2020,149.89
7264,Calaveras,5/29/2020,164.16
7265,Colusa,5/29/2020,158.79
7266,Contra Costa,5/29/2020,107.38
7267,Del Norte,5/29/2020,177.25
7268,El Dorado,5/29/2020,131.83
7269,Fresno,5/29/2020,133.58
7270,Glenn,5/29/2020,166.08
7271,Humboldt,5/29/2020,132.52
7272,Imperial,5/29/2020,131.67
7273,Inyo,5/29/2020,118.94
7274,Kern,5/29/2020,158.72
7275,Kings,5/29/2020,154.32
7276,Lake,5/29/2020,146.43
7277,Lassen,5/29/2020,255.38
7278,Los Angeles,5/29/2020,91.51
7279,Madera,5/29/2020,139.76
7280,Marin,5/29/2020,94.03
7281,Mariposa,5/29/2020,62.3
7282,Mendocino,5/29/2020,124.81
7283,Merced,5/29/2020,141.87
7284,Mono,5/29/2020,107.73
7285,Monterey,5/29/2020,125.51
7286,Napa,5/29/2020,104.64
7287,Nevada,5/29/2020,129.05
7288,Orange,5/29/2020,100.07
7289,Placer,5/29/2020,132.01
7290,Riverside,5/29/2020,117.68
7291,Sacramento,5/29/2020,116.05
7292,San Benito,5/29/2020,135.52
7293,San Bernardino,5/29/2020,125.48
7294,San Diego,5/29/2020,101.55
7295,San Francisco,5/29/2020,67.79
7296,San Joaquin,5/29/2020,137.9
7297,San Luis Obispo,5/29/2020,155.27
7298,San Mateo,5/29/2020,78.12
7299,Santa Barbara,5/29/2020,121.89
7300,Santa Clara,5/29/2020,87.91
7301,Santa Cruz,5/29/2020,94.15
7302,Shasta,5/29/2020,165.18
7303,Siskiyou,5/29/2020,238.14
7304,Solano,5/29/2020,119.93
7305,Sonoma,5/29/2020,106.84
7306,Stanislaus,5/29/2020,134.13
7307,Sutter,5/29/2020,142.05
7308,Tehama,5/29/2020,177.65
7309,Tulare,5/29/2020,151.87
7310,Tuolumne,5/29/2020,153.1
7311,Ventura,5/29/2020,121.01
7312,Yolo,5/29/2020,106.57
7313,Yuba,5/29/2020,161.06
7314,Alameda,5/30/2020,80.35
7315,Amador,5/30/2020,137.82
7316,Butte,5/30/2020,121.82
7317,Calaveras,5/30/2020,161.3
7318,Colusa,5/30/2020,154.65
7319,Contra Costa,5/30/2020,94.47
7320,Del Norte,5/30/2020,164.87
7321,El Dorado,5/30/2020,115.16
7322,Fresno,5/30/2020,120.91
7323,Glenn,5/30/2020,149.95
7324,Humboldt,5/30/2020,119.28
7325,Imperial,5/30/2020,118.27
7326,Inyo,5/30/2020,107.38
7327,Kern,5/30/2020,142.87
7328,Kings,5/30/2020,141.82
7329,Lake,5/30/2020,122.84
7330,Lassen,5/30/2020,183.61
7331,Los Angeles,5/30/2020,87.58
7332,Madera,5/30/2020,147.42
7333,Marin,5/30/2020,83.2
7334,Mariposa,5/30/2020,67.21
7335,Mendocino,5/30/2020,115.96
7336,Merced,5/30/2020,137.95
7337,Mono,5/30/2020,123.56
7338,Monterey,5/30/2020,119.0
7339,Napa,5/30/2020,89.71
7340,Nevada,5/30/2020,106.6
7341,Orange,5/30/2020,97.73
7342,Placer,5/30/2020,121.46
7343,Riverside,5/30/2020,114.02
7344,Sacramento,5/30/2020,106.59
7345,San Benito,5/30/2020,128.9
7346,San Bernardino,5/30/2020,121.73
7347,San Diego,5/30/2020,104.19
7348,San Francisco,5/30/2020,63.87
7349,San Joaquin,5/30/2020,125.21
7350,San Luis Obispo,5/30/2020,174.65
7351,San Mateo,5/30/2020,68.03
7352,Santa Barbara,5/30/2020,127.58
7353,Santa Clara,5/30/2020,73.17
7354,Santa Cruz,5/30/2020,88.35
7355,Shasta,5/30/2020,140.84
7356,Siskiyou,5/30/2020,237.64
7357,Solano,5/30/2020,112.69
7358,Sonoma,5/30/2020,93.36
7359,Stanislaus,5/30/2020,122.97
7360,Sutter,5/30/2020,124.02
7361,Tehama,5/30/2020,160.25
7362,Tulare,5/30/2020,133.87
7363,Tuolumne,5/30/2020,158.86
7364,Ventura,5/30/2020,121.45
7365,Yolo,5/30/2020,95.11
7366,Yuba,5/30/2020,150.01
7367,Alameda,5/31/2020,75.73
7368,Amador,5/31/2020,141.55
7369,Butte,5/31/2020,106.32
7370,Calaveras,5/31/2020,153.09
7371,Colusa,5/31/2020,159.09
7372,Contra Costa,5/31/2020,86.23
7373,Del Norte,5/31/2020,159.2
7374,El Dorado,5/31/2020,117.11
7375,Fresno,5/31/2020,100.88
7376,Glenn,5/31/2020,155.27
7377,Humboldt,5/31/2020,116.07
7378,Imperial,5/31/2020,99.07
7379,Inyo,5/31/2020,117.71
7380,Kern,5/31/2020,120.78
7381,Kings,5/31/2020,119.8
7382,Lake,5/31/2020,120.18
7383,Lassen,5/31/2020,176.91
7384,Los Angeles,5/31/2020,64.0
7385,Madera,5/31/2020,117.9
7386,Marin,5/31/2020,75.62
7387,Mariposa,5/31/2020,66.17
7388,Mendocino,5/31/2020,111.19
7389,Merced,5/31/2020,119.41
7390,Mono,5/31/2020,119.27
7391,Monterey,5/31/2020,107.52
7392,Napa,5/31/2020,83.57
7393,Nevada,5/31/2020,111.11
7394,Orange,5/31/2020,76.15
7395,Placer,5/31/2020,106.54
7396,Riverside,5/31/2020,91.11
7397,Sacramento,5/31/2020,90.47
7398,San Benito,5/31/2020,111.56
7399,San Bernardino,5/31/2020,97.41
7400,San Diego,5/31/2020,84.29
7401,San Francisco,5/31/2020,51.86
7402,San Joaquin,5/31/2020,99.34
7403,San Luis Obispo,5/31/2020,149.99
