date,admin_level,admin1,admin2,fips,samples,m50,m50_index
5/27/2020,2,California,Tulare,6107,6598,2.912,60
5/28/2020,2,California,Tulare,6107,6381,3.134,64
5/30/2020,2,California,Tulare,6107,5916,1.864,38
5/31/2020,2,California,Tulare,6107,4840,1.459,30
6/1/2020,2,California,Tulare,6107,6915,3.283,67
6/2/2020,2,California,Tulare,6107,5305,3.094,63
6/3/2020,2,California,Tulare,6107,7210,3.196,65
6/4/2020,2,California,Tulare,6107,6244,3.339,68
6/5/2020,2,California,Tulare,6107,6143,3.855,79
6/6/2020,2,California,Tulare,6107,6508,2.923,60
6/7/2020,2,California,Tulare,6107,6296,1.643,33
6/8/2020,2,California,Tulare,6107,7045,3.786,78
6/9/2020,2,California,Tulare,6107,6146,3.268,67
6/10/2020,2,California,Tulare,6107,6436,3.049,62
6/11/2020,2,California,Tulare,6107,6687,3.284,67
6/12/2020,2,California,Tulare,6107,5980,3,61
6/13/2020,2,California,Tulare,6107,6347,2.872,59
6/14/2020,2,California,Tulare,6107,5084,1.72,35
6/15/2020,2,California,Tulare,6107,5510,2.866,59
6/16/2020,2,California,Tulare,6107,5440,2.732,56
6/17/2020,2,California,Tulare,6107,6223,3.339,68
6/18/2020,2,California,Tulare,6107,5577,3.397,70
6/19/2020,2,California,Tulare,6107,7566,3.952,81
6/20/2020,2,California,Tulare,6107,5210,2.765,57
6/21/2020,2,California,Tulare,6107,5113,1.794,37
6/22/2020,2,California,Tulare,6107,5458,2.493,51
6/23/2020,2,California,Tulare,6107,5485,3.475,71
3/1/2020,2,California,Tuolumne,6109,556,5.306,79
3/2/2020,2,California,Tuolumne,6109,535,6.648,100
3/3/2020,2,California,Tuolumne,6109,523,5.846,87
3/4/2020,2,California,Tuolumne,6109,528,6.266,94
3/5/2020,2,California,Tuolumne,6109,539,6.907,103
3/6/2020,2,California,Tuolumne,6109,540,7.713,116
3/7/2020,2,California,Tuolumne,6109,570,4.462,67
3/8/2020,2,California,Tuolumne,6109,594,5.431,81
3/9/2020,2,California,Tuolumne,6109,548,6.816,102
3/10/2020,2,California,Tuolumne,6109,511,6.222,93
3/11/2020,2,California,Tuolumne,6109,542,6.412,96
3/12/2020,2,California,Tuolumne,6109,557,5.85,87
3/13/2020,2,California,Tuolumne,6109,532,6.902,103
3/14/2020,2,California,Tuolumne,6109,557,3.698,55
3/15/2020,2,California,Tuolumne,6109,569,2.035,30
3/16/2020,2,California,Tuolumne,6109,490,2.144,32
3/17/2020,2,California,Tuolumne,6109,488,3.17,47
3/18/2020,2,California,Tuolumne,6109,438,4.515,67
3/19/2020,2,California,Tuolumne,6109,429,3.759,56
3/20/2020,2,California,Tuolumne,6109,403,3.777,56
3/21/2020,2,California,Tuolumne,6109,359,1.318,19
3/22/2020,2,California,Tuolumne,6109,421,0.383,5
3/23/2020,2,California,Tuolumne,6109,426,1.412,21
3/24/2020,2,California,Tuolumne,6109,479,0.997,14
3/25/2020,2,California,Tuolumne,6109,469,2.763,41
3/26/2020,2,California,Tuolumne,6109,454,2.026,30
3/27/2020,2,California,Tuolumne,6109,428,2.673,40
3/28/2020,2,California,Tuolumne,6109,478,0.164,2
3/29/2020,2,California,Tuolumne,6109,498,0.576,8
3/30/2020,2,California,Tuolumne,6109,488,1.464,22
3/31/2020,2,California,Tuolumne,6109,486,2.816,42
4/1/2020,2,California,Tuolumne,6109,482,2.298,34
4/2/2020,2,California,Tuolumne,6109,468,2.085,31
4/3/2020,2,California,Tuolumne,6109,457,2.885,43
4/4/2020,2,California,Tuolumne,6109,470,0.452,6
4/5/2020,2,California,Tuolumne,6109,483,0.032,0
4/6/2020,2,California,Tuolumne,6109,455,1.092,16
4/7/2020,2,California,Tuolumne,6109,452,2.041,30
4/8/2020,2,California,Tuolumne,6109,438,1.327,19
4/9/2020,2,California,Tuolumne,6109,446,1.825,27
4/10/2020,2,California,Tuolumne,6109,423,2.344,35
4/11/2020,2,California,Tuolumne,6109,440,1.482,22
4/12/2020,2,California,Tuolumne,6109,442,0.057,0
4/13/2020,2,California,Tuolumne,6109,443,2.015,30
4/14/2020,2,California,Tuolumne,6109,448,2.898,43
4/15/2020,2,California,Tuolumne,6109,475,2.886,43
4/16/2020,2,California,Tuolumne,6109,469,2.917,43
4/17/2020,2,California,Tuolumne,6109,488,2.482,37
4/18/2020,2,California,Tuolumne,6109,486,0.83,12
4/19/2020,2,California,Tuolumne,6109,457,0.649,9
4/21/2020,2,California,Tuolumne,6109,610,2.421,36
4/22/2020,2,California,Tuolumne,6109,629,2.558,38
4/23/2020,2,California,Tuolumne,6109,626,1.822,27
4/24/2020,2,California,Tuolumne,6109,618,2.1,31
4/25/2020,2,California,Tuolumne,6109,606,0.833,12
4/26/2020,2,California,Tuolumne,6109,565,0.344,5
4/27/2020,2,California,Tuolumne,6109,611,2.662,40
4/28/2020,2,California,Tuolumne,6109,597,2.447,36
4/29/2020,2,California,Tuolumne,6109,536,2.322,34
4/30/2020,2,California,Tuolumne,6109,780,3.846,57
5/1/2020,2,California,Tuolumne,6109,729,5.085,76
5/2/2020,2,California,Tuolumne,6109,864,2.354,35
5/3/2020,2,California,Tuolumne,6109,863,4.001,60
5/4/2020,2,California,Tuolumne,6109,550,3.81,57
5/5/2020,2,California,Tuolumne,6109,552,3.566,53
5/6/2020,2,California,Tuolumne,6109,541,3.511,52
5/7/2020,2,California,Tuolumne,6109,567,2.763,41
5/8/2020,2,California,Tuolumne,6109,540,4.252,63
5/9/2020,2,California,Tuolumne,6109,585,1.099,16
5/10/2020,2,California,Tuolumne,6109,559,2.23,33
5/11/2020,2,California,Tuolumne,6109,476,2.568,38
5/12/2020,2,California,Tuolumne,6109,551,1.762,26
5/13/2020,2,California,Tuolumne,6109,408,3.58,53
5/14/2020,2,California,Tuolumne,6109,446,2.622,39
5/15/2020,2,California,Tuolumne,6109,885,3.889,58
5/16/2020,2,California,Tuolumne,6109,967,3.278,49
5/17/2020,2,California,Tuolumne,6109,982,1.565,23
5/18/2020,2,California,Tuolumne,6109,877,1.794,26
5/19/2020,2,California,Tuolumne,6109,820,2.398,36
5/20/2020,2,California,Tuolumne,6109,793,4.826,72
5/21/2020,2,California,Tuolumne,6109,892,5.32,80
5/22/2020,2,California,Tuolumne,6109,936,5.315,79
5/23/2020,2,California,Tuolumne,6109,1069,4.456,67
5/24/2020,2,California,Tuolumne,6109,1089,4.216,63
5/25/2020,2,California,Tuolumne,6109,968,6.492,97
5/26/2020,2,California,Tuolumne,6109,868,5.459,82
5/27/2020,2,California,Tuolumne,6109,881,5.357,80
5/28/2020,2,California,Tuolumne,6109,794,6.112,91
5/30/2020,2,California,Tuolumne,6109,857,2.76,41
5/31/2020,2,California,Tuolumne,6109,763,4.982,74
6/1/2020,2,California,Tuolumne,6109,959,5.699,85
6/2/2020,2,California,Tuolumne,6109,662,3.915,58
6/3/2020,2,California,Tuolumne,6109,980,4.607,69
6/4/2020,2,California,Tuolumne,6109,845,5.561,83
6/5/2020,2,California,Tuolumne,6109,836,6.398,96
6/6/2020,2,California,Tuolumne,6109,972,4.609,69
6/7/2020,2,California,Tuolumne,6109,931,5.273,79
6/8/2020,2,California,Tuolumne,6109,902,5.9,88
6/9/2020,2,California,Tuolumne,6109,772,3.95,59
6/10/2020,2,California,Tuolumne,6109,865,5.446,81
6/11/2020,2,California,Tuolumne,6109,891,5.457,82
6/12/2020,2,California,Tuolumne,6109,902,5.4,81
6/13/2020,2,California,Tuolumne,6109,995,3.869,58
6/14/2020,2,California,Tuolumne,6109,840,5.608,84
6/15/2020,2,California,Tuolumne,6109,788,4.512,67
6/16/2020,2,California,Tuolumne,6109,768,4.55,68
6/17/2020,2,California,Tuolumne,6109,948,5.001,75
6/18/2020,2,California,Tuolumne,6109,843,5.558,83
6/19/2020,2,California,Tuolumne,6109,1138,6.21,93
6/20/2020,2,California,Tuolumne,6109,858,5.536,83
6/21/2020,2,California,Tuolumne,6109,908,7.799,117
6/22/2020,2,California,Tuolumne,6109,806,4.419,66
6/23/2020,2,California,Tuolumne,6109,824,6.062,91
3/1/2020,2,California,Ventura,6111,10227,4.531,58
3/2/2020,2,California,Ventura,6111,10517,7.422,95
3/3/2020,2,California,Ventura,6111,10854,7.514,96
3/4/2020,2,California,Ventura,6111,10937,7.772,100
3/5/2020,2,California,Ventura,6111,10522,8.007,103
3/6/2020,2,California,Ventura,6111,10328,8.516,109
3/7/2020,2,California,Ventura,6111,10384,6.744,86
3/8/2020,2,California,Ventura,6111,10361,4.931,63
3/9/2020,2,California,Ventura,6111,10821,7.075,91
3/10/2020,2,California,Ventura,6111,10368,6.784,87
3/11/2020,2,California,Ventura,6111,10878,7.267,93
3/12/2020,2,California,Ventura,6111,10713,6.837,87
3/13/2020,2,California,Ventura,6111,10395,6.591,84
3/14/2020,2,California,Ventura,6111,10201,3.632,46
3/15/2020,2,California,Ventura,6111,9914,2.622,33
3/16/2020,2,California,Ventura,6111,9318,4.442,57
3/17/2020,2,California,Ventura,6111,9649,3.937,50
3/18/2020,2,California,Ventura,6111,9236,3.934,50
3/19/2020,2,California,Ventura,6111,8780,2.996,38
3/20/2020,2,California,Ventura,6111,7785,2.785,35
3/21/2020,2,California,Ventura,6111,6480,1.494,19
3/22/2020,2,California,Ventura,6111,8321,0.417,5
3/23/2020,2,California,Ventura,6111,9020,1.4,18
3/24/2020,2,California,Ventura,6111,9425,1.246,16
3/25/2020,2,California,Ventura,6111,8981,1.572,20
3/26/2020,2,California,Ventura,6111,9237,1.408,18
3/27/2020,2,California,Ventura,6111,8775,1.964,25
3/28/2020,2,California,Ventura,6111,9198,0.836,10
3/29/2020,2,California,Ventura,6111,9375,0.239,3
3/30/2020,2,California,Ventura,6111,9515,1.066,13
3/31/2020,2,California,Ventura,6111,9608,1.126,14
4/1/2020,2,California,Ventura,6111,9591,1.165,14
4/2/2020,2,California,Ventura,6111,9387,1.31,16
4/3/2020,2,California,Ventura,6111,9315,1.725,22
4/4/2020,2,California,Ventura,6111,9198,0.725,9
4/5/2020,2,California,Ventura,6111,9552,0.039,0
4/6/2020,2,California,Ventura,6111,8972,0.607,7
4/7/2020,2,California,Ventura,6111,9057,0.514,6
4/8/2020,2,California,Ventura,6111,9096,0.738,9
4/9/2020,2,California,Ventura,6111,8883,0.094,1
4/10/2020,2,California,Ventura,6111,8283,1.568,20
4/11/2020,2,California,Ventura,6111,8692,0.95,12
4/12/2020,2,California,Ventura,6111,8492,0.034,0
4/13/2020,2,California,Ventura,6111,8578,0.974,12
4/14/2020,2,California,Ventura,6111,9110,1.052,13
4/15/2020,2,California,Ventura,6111,9591,1.494,19
4/16/2020,2,California,Ventura,6111,9075,1.535,19
4/17/2020,2,California,Ventura,6111,8812,2.116,27
4/18/2020,2,California,Ventura,6111,9039,0.809,10
4/19/2020,2,California,Ventura,6111,8495,0.418,5
4/21/2020,2,California,Ventura,6111,10585,1.127,14
4/22/2020,2,California,Ventura,6111,10898,1.036,13
4/23/2020,2,California,Ventura,6111,10987,0.995,12
4/24/2020,2,California,Ventura,6111,10555,1.285,16
4/25/2020,2,California,Ventura,6111,9966,0.746,9
4/26/2020,2,California,Ventura,6111,9975,0.155,1
4/27/2020,2,California,Ventura,6111,10317,0.853,10
4/28/2020,2,California,Ventura,6111,10534,1.028,13
4/29/2020,2,California,Ventura,6111,9823,1.404,18
4/30/2020,2,California,Ventura,6111,11469,1.388,17
5/1/2020,2,California,Ventura,6111,10498,2.372,30
5/2/2020,2,California,Ventura,6111,11877,1.286,16
5/3/2020,2,California,Ventura,6111,11407,1.008,12
5/4/2020,2,California,Ventura,6111,7762,0.889,11
5/5/2020,2,California,Ventura,6111,7852,1.023,13
5/6/2020,2,California,Ventura,6111,7673,1.571,20
5/7/2020,2,California,Ventura,6111,8134,0.438,5
5/8/2020,2,California,Ventura,6111,7371,1.673,21
5/9/2020,2,California,Ventura,6111,8046,0.554,7
5/10/2020,2,California,Ventura,6111,7887,0.464,5
5/11/2020,2,California,Ventura,6111,7189,0.582,7
5/12/2020,2,California,Ventura,6111,7738,0.801,10
5/13/2020,2,California,Ventura,6111,5798,1.26,16
5/14/2020,2,California,Ventura,6111,6188,1.154,14
5/15/2020,2,California,Ventura,6111,11969,2.518,32
5/16/2020,2,California,Ventura,6111,12201,2.052,26
5/17/2020,2,California,Ventura,6111,12592,0.953,12
5/18/2020,2,California,Ventura,6111,12182,1.154,14
5/19/2020,2,California,Ventura,6111,10890,1.584,20
5/20/2020,2,California,Ventura,6111,11497,2.76,35
5/21/2020,2,California,Ventura,6111,12383,2.614,33
5/22/2020,2,California,Ventura,6111,12517,3.69,47
5/23/2020,2,California,Ventura,6111,12378,2.561,32
5/24/2020,2,California,Ventura,6111,12485,1.974,25
5/25/2020,2,California,Ventura,6111,11490,1.636,21
5/26/2020,2,California,Ventura,6111,11922,2.509,32
5/27/2020,2,California,Ventura,6111,11765,2.908,37
5/28/2020,2,California,Ventura,6111,11550,3.262,41
5/30/2020,2,California,Ventura,6111,9089,1.454,18
5/31/2020,2,California,Ventura,6111,9010,1.826,23
6/1/2020,2,California,Ventura,6111,12861,2.765,35
6/2/2020,2,California,Ventura,6111,9264,2.555,32
6/3/2020,2,California,Ventura,6111,13488,2.945,37
6/4/2020,2,California,Ventura,6111,11893,3.148,40
6/5/2020,2,California,Ventura,6111,11125,3.276,42
6/6/2020,2,California,Ventura,6111,12201,3.159,40
6/7/2020,2,California,Ventura,6111,11887,2.281,29
6/8/2020,2,California,Ventura,6111,13078,3.471,44
6/9/2020,2,California,Ventura,6111,10931,3.352,43
6/10/2020,2,California,Ventura,6111,11937,3.424,44
6/11/2020,2,California,Ventura,6111,12440,3.671,47
6/12/2020,2,California,Ventura,6111,11319,3.352,43
6/13/2020,2,California,Ventura,6111,11958,3.504,45
6/14/2020,2,California,Ventura,6111,9637,2.602,33
6/15/2020,2,California,Ventura,6111,9786,2.91,37
6/16/2020,2,California,Ventura,6111,10435,2.829,36
6/17/2020,2,California,Ventura,6111,11573,3.534,45
6/18/2020,2,California,Ventura,6111,10175,3.871,49
6/19/2020,2,California,Ventura,6111,13469,4.273,54
6/20/2020,2,California,Ventura,6111,9925,3.674,47
6/21/2020,2,California,Ventura,6111,10346,2.682,34
6/22/2020,2,California,Ventura,6111,9902,3.181,40
6/23/2020,2,California,Ventura,6111,10406,3.829,49
3/1/2020,2,California,Yolo,6113,3100,3.613,62
3/2/2020,2,California,Yolo,6113,3155,5.418,93
3/3/2020,2,California,Yolo,6113,3270,5.739,98
3/4/2020,2,California,Yolo,6113,3358,5.82,100
3/5/2020,2,California,Yolo,6113,3183,6.021,103
3/6/2020,2,California,Yolo,6113,3021,7.277,125
3/7/2020,2,California,Yolo,6113,3029,5.211,89
3/8/2020,2,California,Yolo,6113,3102,3.46,59
3/9/2020,2,California,Yolo,6113,3244,4.88,83
3/10/2020,2,California,Yolo,6113,3060,5.738,98
3/11/2020,2,California,Yolo,6113,3204,5.894,101
3/12/2020,2,California,Yolo,6113,3188,5.91,101
3/13/2020,2,California,Yolo,6113,3103,6.028,103
3/14/2020,2,California,Yolo,6113,2974,3.228,55
3/15/2020,2,California,Yolo,6113,2889,1.739,29
3/16/2020,2,California,Yolo,6113,2652,4.179,71
3/17/2020,2,California,Yolo,6113,2791,3.412,58
3/18/2020,2,California,Yolo,6113,2608,2.78,47
3/19/2020,2,California,Yolo,6113,2492,1.732,29
3/20/2020,2,California,Yolo,6113,2290,2.522,43
3/21/2020,2,California,Yolo,6113,1852,0.836,14
3/22/2020,2,California,Yolo,6113,2209,0.374,6
3/23/2020,2,California,Yolo,6113,2384,1.156,19
3/24/2020,2,California,Yolo,6113,2583,0.765,13
3/25/2020,2,California,Yolo,6113,2414,1.236,21
3/26/2020,2,California,Yolo,6113,2543,1.164,19
3/27/2020,2,California,Yolo,6113,2344,1.551,26
3/28/2020,2,California,Yolo,6113,2486,0.1,1
3/29/2020,2,California,Yolo,6113,2490,0.136,2
3/30/2020,2,California,Yolo,6113,2595,0.836,14
3/31/2020,2,California,Yolo,6113,2668,0.97,16
4/1/2020,2,California,Yolo,6113,2671,1.032,17
4/2/2020,2,California,Yolo,6113,2526,1.132,19
4/3/2020,2,California,Yolo,6113,2527,1.27,21
4/4/2020,2,California,Yolo,6113,2463,0.073,1
4/5/2020,2,California,Yolo,6113,2704,0.031,0
4/6/2020,2,California,Yolo,6113,2430,0.51,8
4/7/2020,2,California,Yolo,6113,2528,0.862,14
4/8/2020,2,California,Yolo,6113,2552,0.597,10
4/9/2020,2,California,Yolo,6113,2523,0.631,10
4/10/2020,2,California,Yolo,6113,2339,1.417,24
4/11/2020,2,California,Yolo,6113,2348,0.725,12
4/12/2020,2,California,Yolo,6113,2372,0.044,0
4/13/2020,2,California,Yolo,6113,2416,0.633,10
4/14/2020,2,California,Yolo,6113,2585,0.642,11
4/15/2020,2,California,Yolo,6113,2798,0.732,12
4/16/2020,2,California,Yolo,6113,2636,0.864,14
4/17/2020,2,California,Yolo,6113,2567,1.537,26
4/18/2020,2,California,Yolo,6113,2554,0.5,8
4/19/2020,2,California,Yolo,6113,2369,0.443,7
4/21/2020,2,California,Yolo,6113,3247,0.731,12
4/22/2020,2,California,Yolo,6113,3360,0.575,9
4/23/2020,2,California,Yolo,6113,3445,0.503,8
4/24/2020,2,California,Yolo,6113,3312,0.776,13
4/25/2020,2,California,Yolo,6113,3114,0.097,1
4/26/2020,2,California,Yolo,6113,3029,0.044,0
4/27/2020,2,California,Yolo,6113,3008,0.338,5
4/28/2020,2,California,Yolo,6113,3298,0.35,6
4/29/2020,2,California,Yolo,6113,2971,0.406,6
4/30/2020,2,California,Yolo,6113,3755,1.362,23
5/1/2020,2,California,Yolo,6113,3491,2.065,35
5/2/2020,2,California,Yolo,6113,3793,0.799,13
5/3/2020,2,California,Yolo,6113,3637,0.934,16
5/4/2020,2,California,Yolo,6113,2465,1.101,18
5/5/2020,2,California,Yolo,6113,2491,0.395,6
5/6/2020,2,California,Yolo,6113,2577,0.647,11
5/7/2020,2,California,Yolo,6113,2783,0.193,3
5/8/2020,2,California,Yolo,6113,2422,0.869,14
5/9/2020,2,California,Yolo,6113,2648,0.508,8
5/10/2020,2,California,Yolo,6113,2601,0.402,6
5/11/2020,2,California,Yolo,6113,2412,0.113,1
5/12/2020,2,California,Yolo,6113,2719,0.341,5
5/13/2020,2,California,Yolo,6113,2036,0.112,1
5/14/2020,2,California,Yolo,6113,2111,0.75,12
5/15/2020,2,California,Yolo,6113,3909,2.17,37
5/16/2020,2,California,Yolo,6113,3945,1.381,23
5/17/2020,2,California,Yolo,6113,4005,0.118,2
5/18/2020,2,California,Yolo,6113,4115,1.016,17
5/19/2020,2,California,Yolo,6113,3808,1.332,22
5/20/2020,2,California,Yolo,6113,3851,2.174,37
5/21/2020,2,California,Yolo,6113,4119,2.546,43
5/22/2020,2,California,Yolo,6113,4267,2.919,50
5/23/2020,2,California,Yolo,6113,4078,1.939,33
5/24/2020,2,California,Yolo,6113,4062,1.714,29
5/25/2020,2,California,Yolo,6113,3868,1.062,18
5/26/2020,2,California,Yolo,6113,4017,1.797,30
5/27/2020,2,California,Yolo,6113,3849,2.186,37
5/28/2020,2,California,Yolo,6113,3703,2.331,40
5/30/2020,2,California,Yolo,6113,3133,1.042,17
5/31/2020,2,California,Yolo,6113,2941,1.424,24
6/1/2020,2,California,Yolo,6113,4317,2.113,36
6/2/2020,2,California,Yolo,6113,3192,1.72,29
6/3/2020,2,California,Yolo,6113,4231,2.28,39
6/4/2020,2,California,Yolo,6113,3856,2.689,46
6/5/2020,2,California,Yolo,6113,3579,3.278,56
6/6/2020,2,California,Yolo,6113,3831,3.034,52
6/7/2020,2,California,Yolo,6113,3758,1.845,31
6/8/2020,2,California,Yolo,6113,4183,3.057,52
6/9/2020,2,California,Yolo,6113,3603,2.63,45
6/10/2020,2,California,Yolo,6113,3815,3.253,55
6/11/2020,2,California,Yolo,6113,3910,3.44,59
6/12/2020,2,California,Yolo,6113,3560,2.809,48
6/13/2020,2,California,Yolo,6113,3722,3.473,59
6/14/2020,2,California,Yolo,6113,3107,2.26,38
6/15/2020,2,California,Yolo,6113,3269,2.734,46
6/16/2020,2,California,Yolo,6113,3325,2.548,43
6/17/2020,2,California,Yolo,6113,3795,3.421,58
6/18/2020,2,California,Yolo,6113,3284,4.056,69
6/19/2020,2,California,Yolo,6113,4377,4.491,77
6/20/2020,2,California,Yolo,6113,3147,3.652,62
6/21/2020,2,California,Yolo,6113,3126,2.417,41
6/22/2020,2,California,Yolo,6113,3222,3.112,53
6/23/2020,2,California,Yolo,6113,3332,3.576,61
3/1/2020,2,California,Yuba,6115,970,5.79,61
3/2/2020,2,California,Yuba,6115,970,9.071,96
3/3/2020,2,California,Yuba,6115,973,9.433,100
3/4/2020,2,California,Yuba,6115,999,9.097,96
3/5/2020,2,California,Yuba,6115,964,9.965,105
3/6/2020,2,California,Yuba,6115,901,10.324,109
3/7/2020,2,California,Yuba,6115,929,7.464,79
3/8/2020,2,California,Yuba,6115,956,4.686,49
3/9/2020,2,California,Yuba,6115,994,9.106,96
3/10/2020,2,California,Yuba,6115,930,9.82,104
3/11/2020,2,California,Yuba,6115,1019,9.335,98
3/12/2020,2,California,Yuba,6115,1005,8.471,89
3/13/2020,2,California,Yuba,6115,966,9.055,95
3/14/2020,2,California,Yuba,6115,952,5.078,53
3/15/2020,2,California,Yuba,6115,925,3.284,34
3/16/2020,2,California,Yuba,6115,837,7.326,77
3/17/2020,2,California,Yuba,6115,898,6.328,67
3/18/2020,2,California,Yuba,6115,802,5.59,59
3/19/2020,2,California,Yuba,6115,826,5.228,55
3/20/2020,2,California,Yuba,6115,774,4.796,50
3/21/2020,2,California,Yuba,6115,690,1.146,12
3/22/2020,2,California,Yuba,6115,781,0.421,4
3/23/2020,2,California,Yuba,6115,832,2.385,25
3/24/2020,2,California,Yuba,6115,849,1.02,10
3/25/2020,2,California,Yuba,6115,838,3.314,35
3/26/2020,2,California,Yuba,6115,844,2.778,29
3/27/2020,2,California,Yuba,6115,799,3.996,42
3/28/2020,2,California,Yuba,6115,830,0.182,1
3/29/2020,2,California,Yuba,6115,864,0.073,0
3/30/2020,2,California,Yuba,6115,855,1.436,15
3/31/2020,2,California,Yuba,6115,887,1.735,18
4/1/2020,2,California,Yuba,6115,853,1.795,19
4/2/2020,2,California,Yuba,6115,824,2.301,24
4/3/2020,2,California,Yuba,6115,800,3.888,41
4/4/2020,2,California,Yuba,6115,805,0.056,0
4/5/2020,2,California,Yuba,6115,846,0.04,0
4/6/2020,2,California,Yuba,6115,796,2.098,22
4/7/2020,2,California,Yuba,6115,812,1.305,13
4/8/2020,2,California,Yuba,6115,802,2.757,29
4/9/2020,2,California,Yuba,6115,822,1.429,15
4/10/2020,2,California,Yuba,6115,790,3.003,31
4/11/2020,2,California,Yuba,6115,803,0.442,4
4/12/2020,2,California,Yuba,6115,800,0.057,0
4/13/2020,2,California,Yuba,6115,827,1.724,18
4/14/2020,2,California,Yuba,6115,821,1.363,14
4/15/2020,2,California,Yuba,6115,852,2.398,25
4/16/2020,2,California,Yuba,6115,830,2.491,26
4/17/2020,2,California,Yuba,6115,849,3.427,36
4/18/2020,2,California,Yuba,6115,801,1.35,14
4/19/2020,2,California,Yuba,6115,792,1.005,10
4/21/2020,2,California,Yuba,6115,1034,1.301,13
4/22/2020,2,California,Yuba,6115,1058,2.154,22
4/23/2020,2,California,Yuba,6115,1077,1.952,20
4/24/2020,2,California,Yuba,6115,1022,3.946,41
4/25/2020,2,California,Yuba,6115,983,1.6,16
4/26/2020,2,California,Yuba,6115,975,0.131,1
4/27/2020,2,California,Yuba,6115,990,2.431,25
4/28/2020,2,California,Yuba,6115,1009,2.928,31
4/29/2020,2,California,Yuba,6115,959,2.501,26
4/30/2020,2,California,Yuba,6115,1433,3.811,40
5/1/2020,2,California,Yuba,6115,1370,5.654,59
5/2/2020,2,California,Yuba,6115,1490,3.43,36
5/3/2020,2,California,Yuba,6115,1462,2.556,27
5/4/2020,2,California,Yuba,6115,1040,3.878,41
5/5/2020,2,California,Yuba,6115,1000,4.009,42
